year,race,gestational_age_group,ucod,deaths,births
2011,Non-Hispanic Black,37-38 weeks,X95,1,163017
2011,Non-Hispanic Black,37-38 weeks,X98,1,163017
2011,Non-Hispanic Black,37-38 weeks,Y069,1,163017
2011,Non-Hispanic Black,37-38 weeks,Y078,2,163017
2011,Non-Hispanic Black,37-38 weeks,Y079,5,163017
2011,Non-Hispanic Black,37-38 weeks,Y09,14,163017
2011,Non-Hispanic Black,37-38 weeks,Y20,4,163017
2011,Non-Hispanic Black,37-38 weeks,Y34,2,163017
2011,Non-Hispanic Black,37-38 weeks,Y848,1,163017
2011,Non-Hispanic Black,39-41 weeks,A090,2,291421
2011,Non-Hispanic Black,39-41 weeks,A099,1,291421
2011,Non-Hispanic Black,39-41 weeks,A401,2,291421
2011,Non-Hispanic Black,39-41 weeks,A415,1,291421
2011,Non-Hispanic Black,39-41 weeks,A419,4,291421
2011,Non-Hispanic Black,39-41 weeks,A86,1,291421
2011,Non-Hispanic Black,39-41 weeks,B008,1,291421
2011,Non-Hispanic Black,39-41 weeks,B250,1,291421
2011,Non-Hispanic Black,39-41 weeks,B348,3,291421
2011,Non-Hispanic Black,39-41 weeks,C229,1,291421
2011,Non-Hispanic Black,39-41 weeks,C719,2,291421
2011,Non-Hispanic Black,39-41 weeks,C80,1,291421
2011,Non-Hispanic Black,39-41 weeks,D151,1,291421
2011,Non-Hispanic Black,39-41 weeks,D571,1,291421
2011,Non-Hispanic Black,39-41 weeks,D696,1,291421
2011,Non-Hispanic Black,39-41 weeks,D763,1,291421
2011,Non-Hispanic Black,39-41 weeks,D813,1,291421
2011,Non-Hispanic Black,39-41 weeks,D819,1,291421
2011,Non-Hispanic Black,39-41 weeks,D821,1,291421
2011,Non-Hispanic Black,39-41 weeks,E550,1,291421
2011,Non-Hispanic Black,39-41 weeks,E740,1,291421
2011,Non-Hispanic Black,39-41 weeks,E752,1,291421
2011,Non-Hispanic Black,39-41 weeks,E754,1,291421
2011,Non-Hispanic Black,39-41 weeks,E86,1,291421
2011,Non-Hispanic Black,39-41 weeks,E871,2,291421
2011,Non-Hispanic Black,39-41 weeks,E889,1,291421
2011,Non-Hispanic Black,39-41 weeks,G002,1,291421
2011,Non-Hispanic Black,39-41 weeks,G129,3,291421
2011,Non-Hispanic Black,39-41 weeks,G709,1,291421
2011,Non-Hispanic Black,39-41 weeks,G711,1,291421
2011,Non-Hispanic Black,39-41 weeks,G728,1,291421
2011,Non-Hispanic Black,39-41 weeks,G919,1,291421
2011,Non-Hispanic Black,39-41 weeks,G931,3,291421
2011,Non-Hispanic Black,39-41 weeks,G934,2,291421
2011,Non-Hispanic Black,39-41 weeks,I251,1,291421
2011,Non-Hispanic Black,39-41 weeks,I272,3,291421
2011,Non-Hispanic Black,39-41 weeks,I288,1,291421
2011,Non-Hispanic Black,39-41 weeks,I400,2,291421
2011,Non-Hispanic Black,39-41 weeks,I408,1,291421
2011,Non-Hispanic Black,39-41 weeks,I420,1,291421
2011,Non-Hispanic Black,39-41 weeks,I422,1,291421
2011,Non-Hispanic Black,39-41 weeks,I424,1,291421
2011,Non-Hispanic Black,39-41 weeks,I429,3,291421
2011,Non-Hispanic Black,39-41 weeks,I469,1,291421
2011,Non-Hispanic Black,39-41 weeks,I500,1,291421
2011,Non-Hispanic Black,39-41 weeks,I509,1,291421
2011,Non-Hispanic Black,39-41 weeks,I514,3,291421
2011,Non-Hispanic Black,39-41 weeks,I609,1,291421
2011,Non-Hispanic Black,39-41 weeks,I615,1,291421
2011,Non-Hispanic Black,39-41 weeks,I620,1,291421
2011,Non-Hispanic Black,39-41 weeks,I678,9,291421
2011,Non-Hispanic Black,39-41 weeks,J040,1,291421
2011,Non-Hispanic Black,39-41 weeks,J041,2,291421
2011,Non-Hispanic Black,39-41 weeks,J129,2,291421
2011,Non-Hispanic Black,39-41 weeks,J13,1,291421
2011,Non-Hispanic Black,39-41 weeks,J151,1,291421
2011,Non-Hispanic Black,39-41 weeks,J152,1,291421
2011,Non-Hispanic Black,39-41 weeks,J180,11,291421
2011,Non-Hispanic Black,39-41 weeks,J181,2,291421
2011,Non-Hispanic Black,39-41 weeks,J189,3,291421
2011,Non-Hispanic Black,39-41 weeks,J209,2,291421
2011,Non-Hispanic Black,39-41 weeks,J219,2,291421
2011,Non-Hispanic Black,39-41 weeks,J348,1,291421
2011,Non-Hispanic Black,39-41 weeks,J398,1,291421
2011,Non-Hispanic Black,39-41 weeks,J40,2,291421
2011,Non-Hispanic Black,39-41 weeks,J450,1,291421
2011,Non-Hispanic Black,39-41 weeks,J46,1,291421
2011,Non-Hispanic Black,39-41 weeks,J81,2,291421
2011,Non-Hispanic Black,39-41 weeks,J849,1,291421
2011,Non-Hispanic Black,39-41 weeks,J988,2,291421
2011,Non-Hispanic Black,39-41 weeks,K219,1,291421
2011,Non-Hispanic Black,39-41 weeks,K449,2,291421
2011,Non-Hispanic Black,39-41 weeks,K928,1,291421
2011,Non-Hispanic Black,39-41 weeks,N137,1,291421
2011,Non-Hispanic Black,39-41 weeks,N19,1,291421
2011,Non-Hispanic Black,39-41 weeks,N288,1,291421
2011,Non-Hispanic Black,39-41 weeks,P021,1,291421
2011,Non-Hispanic Black,39-41 weeks,P023,1,291421
2011,Non-Hispanic Black,39-41 weeks,P024,2,291421
2011,Non-Hispanic Black,39-41 weeks,P027,1,291421
2011,Non-Hispanic Black,39-41 weeks,P030,1,291421
2011,Non-Hispanic Black,39-41 weeks,P044,1,291421
2011,Non-Hispanic Black,39-41 weeks,P072,3,291421
2011,Non-Hispanic Black,39-41 weeks,P073,1,291421
2011,Non-Hispanic Black,39-41 weeks,P209,3,291421
2011,Non-Hispanic Black,39-41 weeks,P219,6,291421
2011,Non-Hispanic Black,39-41 weeks,P229,1,291421
2011,Non-Hispanic Black,39-41 weeks,P239,2,291421
2011,Non-Hispanic Black,39-41 weeks,P240,3,291421
2011,Non-Hispanic Black,39-41 weeks,P241,1,291421
2011,Non-Hispanic Black,39-41 weeks,P251,1,291421
2011,Non-Hispanic Black,39-41 weeks,P271,1,291421
2011,Non-Hispanic Black,39-41 weeks,P280,1,291421
2011,Non-Hispanic Black,39-41 weeks,P288,1,291421
2011,Non-Hispanic Black,39-41 weeks,P290,1,291421
2011,Non-Hispanic Black,39-41 weeks,P291,5,291421
2011,Non-Hispanic Black,39-41 weeks,P293,4,291421
2011,Non-Hispanic Black,39-41 weeks,P298,1,291421
2011,Non-Hispanic Black,39-41 weeks,P352,4,291421
2011,Non-Hispanic Black,39-41 weeks,P360,2,291421
2011,Non-Hispanic Black,39-41 weeks,P369,5,291421
2011,Non-Hispanic Black,39-41 weeks,P501,1,291421
2011,Non-Hispanic Black,39-41 weeks,P523,2,291421
2011,Non-Hispanic Black,39-41 weeks,P60,1,291421
2011,Non-Hispanic Black,39-41 weeks,P77,4,291421
2011,Non-Hispanic Black,39-41 weeks,P809,1,291421
2011,Non-Hispanic Black,39-41 weeks,P832,1,291421
2011,Non-Hispanic Black,39-41 weeks,P910,1,291421
2011,Non-Hispanic Black,39-41 weeks,P916,11,291421
2011,Non-Hispanic Black,39-41 weeks,P969,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q000,10,291421
2011,Non-Hispanic Black,39-41 weeks,Q02,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q031,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q039,4,291421
2011,Non-Hispanic Black,39-41 weeks,Q042,4,291421
2011,Non-Hispanic Black,39-41 weeks,Q043,3,291421
2011,Non-Hispanic Black,39-41 weeks,Q046,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q200,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q201,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q203,4,291421
2011,Non-Hispanic Black,39-41 weeks,Q204,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q210,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q212,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q213,4,291421
2011,Non-Hispanic Black,39-41 weeks,Q225,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q230,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q234,26,291421
2011,Non-Hispanic Black,39-41 weeks,Q245,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q249,32,291421
2011,Non-Hispanic Black,39-41 weeks,Q250,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q251,3,291421
2011,Non-Hispanic Black,39-41 weeks,Q255,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q264,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q268,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q269,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q273,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q300,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q321,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q336,4,291421
2011,Non-Hispanic Black,39-41 weeks,Q431,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q433,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q602,3,291421
2011,Non-Hispanic Black,39-41 weeks,Q606,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q613,3,291421
2011,Non-Hispanic Black,39-41 weeks,Q614,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q619,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q642,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q688,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q771,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q776,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q780,3,291421
2011,Non-Hispanic Black,39-41 weeks,Q789,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q790,16,291421
2011,Non-Hispanic Black,39-41 weeks,Q792,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q795,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q811,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q860,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q870,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q871,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q878,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q894,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q897,4,291421
2011,Non-Hispanic Black,39-41 weeks,Q898,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q899,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q909,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q913,18,291421
2011,Non-Hispanic Black,39-41 weeks,Q917,13,291421
2011,Non-Hispanic Black,39-41 weeks,Q928,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q929,2,291421
2011,Non-Hispanic Black,39-41 weeks,Q939,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q998,1,291421
2011,Non-Hispanic Black,39-41 weeks,Q999,2,291421
2011,Non-Hispanic Black,39-41 weeks,R048,1,291421
2011,Non-Hispanic Black,39-41 weeks,R068,1,291421
2011,Non-Hispanic Black,39-41 weeks,R95,172,291421
2011,Non-Hispanic Black,39-41 weeks,R98,1,291421
2011,Non-Hispanic Black,39-41 weeks,R99,85,291421
2011,Non-Hispanic Black,39-41 weeks,V092,1,291421
2011,Non-Hispanic Black,39-41 weeks,V436,1,291421
2011,Non-Hispanic Black,39-41 weeks,V499,2,291421
2011,Non-Hispanic Black,39-41 weeks,V877,1,291421
2011,Non-Hispanic Black,39-41 weeks,V892,4,291421
2011,Non-Hispanic Black,39-41 weeks,W04,1,291421
2011,Non-Hispanic Black,39-41 weeks,W13,1,291421
2011,Non-Hispanic Black,39-41 weeks,W20,1,291421
2011,Non-Hispanic Black,39-41 weeks,W65,4,291421
2011,Non-Hispanic Black,39-41 weeks,W74,1,291421
2011,Non-Hispanic Black,39-41 weeks,W75,80,291421
2011,Non-Hispanic Black,39-41 weeks,W78,2,291421
2011,Non-Hispanic Black,39-41 weeks,W79,2,291421
2011,Non-Hispanic Black,39-41 weeks,W80,7,291421
2011,Non-Hispanic Black,39-41 weeks,W83,7,291421
2011,Non-Hispanic Black,39-41 weeks,W84,16,291421
2011,Non-Hispanic Black,39-41 weeks,X00,4,291421
2011,Non-Hispanic Black,39-41 weeks,X30,2,291421
2011,Non-Hispanic Black,39-41 weeks,X37,1,291421
2011,Non-Hispanic Black,39-41 weeks,X42,1,291421
2011,Non-Hispanic Black,39-41 weeks,X44,1,291421
2011,Non-Hispanic Black,39-41 weeks,X590,1,291421
2011,Non-Hispanic Black,39-41 weeks,X599,2,291421
2011,Non-Hispanic Black,39-41 weeks,X85,3,291421
2011,Non-Hispanic Black,39-41 weeks,X91,1,291421
2011,Non-Hispanic Black,39-41 weeks,X94,1,291421
2011,Non-Hispanic Black,39-41 weeks,X95,1,291421
2011,Non-Hispanic Black,39-41 weeks,X99,1,291421
2011,Non-Hispanic Black,39-41 weeks,Y03,1,291421
2011,Non-Hispanic Black,39-41 weeks,Y069,2,291421
2011,Non-Hispanic Black,39-41 weeks,Y079,10,291421
2011,Non-Hispanic Black,39-41 weeks,Y08,1,291421
2011,Non-Hispanic Black,39-41 weeks,Y09,12,291421
2011,Non-Hispanic Black,39-41 weeks,Y14,1,291421
2011,Non-Hispanic Black,39-41 weeks,Y20,1,291421
2011,Non-Hispanic Black,39-41 weeks,Y21,1,291421
2011,Non-Hispanic Black,39-41 weeks,Y34,1,291421
2011,Non-Hispanic Black,42+ weeks,G931,1,29680
2011,Non-Hispanic Black,42+ weeks,I272,1,29680
2011,Non-Hispanic Black,42+ weeks,I319,1,29680
2011,Non-Hispanic Black,42+ weeks,I429,1,29680
2011,Non-Hispanic Black,42+ weeks,I509,1,29680
2011,Non-Hispanic Black,42+ weeks,I514,1,29680
2011,Non-Hispanic Black,42+ weeks,I629,1,29680
2011,Non-Hispanic Black,42+ weeks,I678,1,29680
2011,Non-Hispanic Black,42+ weeks,I890,1,29680
2011,Non-Hispanic Black,42+ weeks,J100,1,29680
2011,Non-Hispanic Black,42+ weeks,J111,1,29680
2011,Non-Hispanic Black,42+ weeks,J180,1,29680
2011,Non-Hispanic Black,42+ weeks,J189,1,29680
2011,Non-Hispanic Black,42+ weeks,J219,1,29680
2011,Non-Hispanic Black,42+ weeks,J390,1,29680
2011,Non-Hispanic Black,42+ weeks,J849,1,29680
2011,Non-Hispanic Black,42+ weeks,K219,1,29680
2011,Non-Hispanic Black,42+ weeks,P021,1,29680
2011,Non-Hispanic Black,42+ weeks,P044,1,29680
2011,Non-Hispanic Black,42+ weeks,P073,1,29680
2011,Non-Hispanic Black,42+ weeks,P240,1,29680
2011,Non-Hispanic Black,42+ weeks,P290,1,29680
2011,Non-Hispanic Black,42+ weeks,P369,1,29680
2011,Non-Hispanic Black,42+ weeks,P614,1,29680
2011,Non-Hispanic Black,42+ weeks,P77,1,29680
2011,Non-Hispanic Black,42+ weeks,Q000,2,29680
2011,Non-Hispanic Black,42+ weeks,Q039,1,29680
2011,Non-Hispanic Black,42+ weeks,Q042,1,29680
2011,Non-Hispanic Black,42+ weeks,Q059,1,29680
2011,Non-Hispanic Black,42+ weeks,Q201,1,29680
2011,Non-Hispanic Black,42+ weeks,Q234,1,29680
2011,Non-Hispanic Black,42+ weeks,Q249,1,29680
2011,Non-Hispanic Black,42+ weeks,Q254,1,29680
2011,Non-Hispanic Black,42+ weeks,Q257,1,29680
2011,Non-Hispanic Black,42+ weeks,Q606,1,29680
2011,Non-Hispanic Black,42+ weeks,Q759,1,29680
2011,Non-Hispanic Black,42+ weeks,Q780,1,29680
2011,Non-Hispanic Black,42+ weeks,Q897,4,29680
2011,Non-Hispanic Black,42+ weeks,Q913,6,29680
2011,Non-Hispanic Black,42+ weeks,Q917,2,29680
2011,Non-Hispanic Black,42+ weeks,Q928,2,29680
2011,Non-Hispanic Black,42+ weeks,R688,1,29680
2011,Non-Hispanic Black,42+ weeks,R95,26,29680
2011,Non-Hispanic Black,42+ weeks,R99,13,29680
2011,Non-Hispanic Black,42+ weeks,V476,2,29680
2011,Non-Hispanic Black,42+ weeks,W75,10,29680
2011,Non-Hispanic Black,42+ weeks,W84,1,29680
2011,Non-Hispanic Black,42+ weeks,X00,1,29680
2011,Non-Hispanic Black,42+ weeks,X44,1,29680
2011,Non-Hispanic Black,42+ weeks,Y079,1,29680
2011,Non-Hispanic Black,42+ weeks,Y09,1,29680
2011,Non-Hispanic Black,42+ weeks,Y20,1,29680
2011,Non-Hispanic Black,42+ weeks,Y33,1,29680
2011,Non-Hispanic Black,<28 weeks,A047,1,9276
2011,Non-Hispanic Black,<28 weeks,A090,79,9276
2011,Non-Hispanic Black,<28 weeks,A410,1,9276
2011,Non-Hispanic Black,<28 weeks,A415,7,9276
2011,Non-Hispanic Black,<28 weeks,A418,2,9276
2011,Non-Hispanic Black,<28 weeks,A419,27,9276
2011,Non-Hispanic Black,<28 weeks,B259,1,9276
2011,Non-Hispanic Black,<28 weeks,B348,1,9276
2011,Non-Hispanic Black,<28 weeks,B49,3,9276
2011,Non-Hispanic Black,<28 weeks,C349,2,9276
2011,Non-Hispanic Black,<28 weeks,C509,1,9276
2011,Non-Hispanic Black,<28 weeks,D181,1,9276
2011,Non-Hispanic Black,<28 weeks,D219,1,9276
2011,Non-Hispanic Black,<28 weeks,D65,2,9276
2011,Non-Hispanic Black,<28 weeks,D689,3,9276
2011,Non-Hispanic Black,<28 weeks,D70,1,9276
2011,Non-Hispanic Black,<28 weeks,E274,1,9276
2011,Non-Hispanic Black,<28 weeks,E848,1,9276
2011,Non-Hispanic Black,<28 weeks,E86,1,9276
2011,Non-Hispanic Black,<28 weeks,E872,3,9276
2011,Non-Hispanic Black,<28 weeks,E875,5,9276
2011,Non-Hispanic Black,<28 weeks,E878,1,9276
2011,Non-Hispanic Black,<28 weeks,E880,1,9276
2011,Non-Hispanic Black,<28 weeks,G002,1,9276
2011,Non-Hispanic Black,<28 weeks,G009,1,9276
2011,Non-Hispanic Black,<28 weeks,G039,4,9276
2011,Non-Hispanic Black,<28 weeks,G379,2,9276
2011,Non-Hispanic Black,<28 weeks,G809,1,9276
2011,Non-Hispanic Black,<28 weeks,G918,2,9276
2011,Non-Hispanic Black,<28 weeks,G931,2,9276
2011,Non-Hispanic Black,<28 weeks,G936,1,9276
2011,Non-Hispanic Black,<28 weeks,G938,1,9276
2011,Non-Hispanic Black,<28 weeks,I10,2,9276
2011,Non-Hispanic Black,<28 weeks,I270,1,9276
2011,Non-Hispanic Black,<28 weeks,I272,14,9276
2011,Non-Hispanic Black,<28 weeks,I313,1,9276
2011,Non-Hispanic Black,<28 weeks,I38,1,9276
2011,Non-Hispanic Black,<28 weeks,I424,2,9276
2011,Non-Hispanic Black,<28 weeks,I469,2,9276
2011,Non-Hispanic Black,<28 weeks,I519,1,9276
2011,Non-Hispanic Black,<28 weeks,I615,12,9276
2011,Non-Hispanic Black,<28 weeks,I619,1,9276
2011,Non-Hispanic Black,<28 weeks,I639,1,9276
2011,Non-Hispanic Black,<28 weeks,I709,1,9276
2011,Non-Hispanic Black,<28 weeks,I788,1,9276
2011,Non-Hispanic Black,<28 weeks,I81,1,9276
2011,Non-Hispanic Black,<28 weeks,I822,1,9276
2011,Non-Hispanic Black,<28 weeks,J121,2,9276
2011,Non-Hispanic Black,<28 weeks,J129,1,9276
2011,Non-Hispanic Black,<28 weeks,J151,2,9276
2011,Non-Hispanic Black,<28 weeks,J152,2,9276
2011,Non-Hispanic Black,<28 weeks,J158,1,9276
2011,Non-Hispanic Black,<28 weeks,J180,4,9276
2011,Non-Hispanic Black,<28 weeks,J189,3,9276
2011,Non-Hispanic Black,<28 weeks,J210,1,9276
2011,Non-Hispanic Black,<28 weeks,J219,1,9276
2011,Non-Hispanic Black,<28 weeks,J386,1,9276
2011,Non-Hispanic Black,<28 weeks,J80,4,9276
2011,Non-Hispanic Black,<28 weeks,J841,1,9276
2011,Non-Hispanic Black,<28 weeks,J849,2,9276
2011,Non-Hispanic Black,<28 weeks,J930,3,9276
2011,Non-Hispanic Black,<28 weeks,J939,1,9276
2011,Non-Hispanic Black,<28 weeks,J982,1,9276
2011,Non-Hispanic Black,<28 weeks,J984,46,9276
2011,Non-Hispanic Black,<28 weeks,K449,1,9276
2011,Non-Hispanic Black,<28 weeks,K460,1,9276
2011,Non-Hispanic Black,<28 weeks,K550,5,9276
2011,Non-Hispanic Black,<28 weeks,K559,2,9276
2011,Non-Hispanic Black,<28 weeks,K566,1,9276
2011,Non-Hispanic Black,<28 weeks,K631,4,9276
2011,Non-Hispanic Black,<28 weeks,K668,2,9276
2011,Non-Hispanic Black,<28 weeks,K729,2,9276
2011,Non-Hispanic Black,<28 weeks,K766,1,9276
2011,Non-Hispanic Black,<28 weeks,K767,1,9276
2011,Non-Hispanic Black,<28 weeks,K768,2,9276
2011,Non-Hispanic Black,<28 weeks,K928,1,9276
2011,Non-Hispanic Black,<28 weeks,K929,1,9276
2011,Non-Hispanic Black,<28 weeks,M359,1,9276
2011,Non-Hispanic Black,<28 weeks,N179,1,9276
2011,Non-Hispanic Black,<28 weeks,N19,19,9276
2011,Non-Hispanic Black,<28 weeks,P000,24,9276
2011,Non-Hispanic Black,<28 weeks,P002,4,9276
2011,Non-Hispanic Black,<28 weeks,P003,1,9276
2011,Non-Hispanic Black,<28 weeks,P008,5,9276
2011,Non-Hispanic Black,<28 weeks,P010,156,9276
2011,Non-Hispanic Black,<28 weeks,P011,228,9276
2011,Non-Hispanic Black,<28 weeks,P012,8,9276
2011,Non-Hispanic Black,<28 weeks,P013,5,9276
2011,Non-Hispanic Black,<28 weeks,P015,42,9276
2011,Non-Hispanic Black,<28 weeks,P018,24,9276
2011,Non-Hispanic Black,<28 weeks,P020,3,9276
2011,Non-Hispanic Black,<28 weeks,P021,71,9276
2011,Non-Hispanic Black,<28 weeks,P022,4,9276
2011,Non-Hispanic Black,<28 weeks,P024,6,9276
2011,Non-Hispanic Black,<28 weeks,P027,161,9276
2011,Non-Hispanic Black,<28 weeks,P034,1,9276
2011,Non-Hispanic Black,<28 weeks,P036,4,9276
2011,Non-Hispanic Black,<28 weeks,P038,4,9276
2011,Non-Hispanic Black,<28 weeks,P039,17,9276
2011,Non-Hispanic Black,<28 weeks,P042,4,9276
2011,Non-Hispanic Black,<28 weeks,P044,1,9276
2011,Non-Hispanic Black,<28 weeks,P049,1,9276
2011,Non-Hispanic Black,<28 weeks,P051,1,9276
2011,Non-Hispanic Black,<28 weeks,P059,17,9276
2011,Non-Hispanic Black,<28 weeks,P070,23,9276
2011,Non-Hispanic Black,<28 weeks,P072,1089,9276
2011,Non-Hispanic Black,<28 weeks,P073,274,9276
2011,Non-Hispanic Black,<28 weeks,P112,2,9276
2011,Non-Hispanic Black,<28 weeks,P150,1,9276
2011,Non-Hispanic Black,<28 weeks,P209,19,9276
2011,Non-Hispanic Black,<28 weeks,P210,1,9276
2011,Non-Hispanic Black,<28 weeks,P219,15,9276
2011,Non-Hispanic Black,<28 weeks,P220,110,9276
2011,Non-Hispanic Black,<28 weeks,P229,10,9276
2011,Non-Hispanic Black,<28 weeks,P230,1,9276
2011,Non-Hispanic Black,<28 weeks,P239,8,9276
2011,Non-Hispanic Black,<28 weeks,P240,1,9276
2011,Non-Hispanic Black,<28 weeks,P250,3,9276
2011,Non-Hispanic Black,<28 weeks,P251,15,9276
2011,Non-Hispanic Black,<28 weeks,P269,57,9276
2011,Non-Hispanic Black,<28 weeks,P271,14,9276
2011,Non-Hispanic Black,<28 weeks,P278,1,9276
2011,Non-Hispanic Black,<28 weeks,P279,11,9276
2011,Non-Hispanic Black,<28 weeks,P280,56,9276
2011,Non-Hispanic Black,<28 weeks,P284,2,9276
2011,Non-Hispanic Black,<28 weeks,P285,5,9276
2011,Non-Hispanic Black,<28 weeks,P288,1,9276
2011,Non-Hispanic Black,<28 weeks,P289,3,9276
2011,Non-Hispanic Black,<28 weeks,P290,70,9276
2011,Non-Hispanic Black,<28 weeks,P291,123,9276
2011,Non-Hispanic Black,<28 weeks,P292,1,9276
2011,Non-Hispanic Black,<28 weeks,P293,12,9276
2011,Non-Hispanic Black,<28 weeks,P351,3,9276
2011,Non-Hispanic Black,<28 weeks,P352,4,9276
2011,Non-Hispanic Black,<28 weeks,P360,2,9276
2011,Non-Hispanic Black,<28 weeks,P361,1,9276
2011,Non-Hispanic Black,<28 weeks,P363,1,9276
2011,Non-Hispanic Black,<28 weeks,P364,2,9276
2011,Non-Hispanic Black,<28 weeks,P368,8,9276
2011,Non-Hispanic Black,<28 weeks,P369,98,9276
2011,Non-Hispanic Black,<28 weeks,P375,6,9276
2011,Non-Hispanic Black,<28 weeks,P378,7,9276
2011,Non-Hispanic Black,<28 weeks,P399,10,9276
2011,Non-Hispanic Black,<28 weeks,P522,1,9276
2011,Non-Hispanic Black,<28 weeks,P523,55,9276
2011,Non-Hispanic Black,<28 weeks,P524,2,9276
2011,Non-Hispanic Black,<28 weeks,P525,1,9276
2011,Non-Hispanic Black,<28 weeks,P528,1,9276
2011,Non-Hispanic Black,<28 weeks,P529,20,9276
2011,Non-Hispanic Black,<28 weeks,P543,2,9276
2011,Non-Hispanic Black,<28 weeks,P545,1,9276
2011,Non-Hispanic Black,<28 weeks,P548,2,9276
2011,Non-Hispanic Black,<28 weeks,P549,1,9276
2011,Non-Hispanic Black,<28 weeks,P588,1,9276
2011,Non-Hispanic Black,<28 weeks,P60,4,9276
2011,Non-Hispanic Black,<28 weeks,P614,6,9276
2011,Non-Hispanic Black,<28 weeks,P702,2,9276
2011,Non-Hispanic Black,<28 weeks,P77,95,9276
2011,Non-Hispanic Black,<28 weeks,P780,16,9276
2011,Non-Hispanic Black,<28 weeks,P800,1,9276
2011,Non-Hispanic Black,<28 weeks,P809,2,9276
2011,Non-Hispanic Black,<28 weeks,P832,3,9276
2011,Non-Hispanic Black,<28 weeks,P916,1,9276
2011,Non-Hispanic Black,<28 weeks,P918,1,9276
2011,Non-Hispanic Black,<28 weeks,P960,3,9276
2011,Non-Hispanic Black,<28 weeks,P964,8,9276
2011,Non-Hispanic Black,<28 weeks,P968,5,9276
2011,Non-Hispanic Black,<28 weeks,P969,10,9276
2011,Non-Hispanic Black,<28 weeks,Q000,6,9276
2011,Non-Hispanic Black,<28 weeks,Q019,1,9276
2011,Non-Hispanic Black,<28 weeks,Q02,1,9276
2011,Non-Hispanic Black,<28 weeks,Q039,3,9276
2011,Non-Hispanic Black,<28 weeks,Q040,1,9276
2011,Non-Hispanic Black,<28 weeks,Q043,2,9276
2011,Non-Hispanic Black,<28 weeks,Q049,1,9276
2011,Non-Hispanic Black,<28 weeks,Q059,1,9276
2011,Non-Hispanic Black,<28 weeks,Q079,1,9276
2011,Non-Hispanic Black,<28 weeks,Q200,1,9276
2011,Non-Hispanic Black,<28 weeks,Q203,1,9276
2011,Non-Hispanic Black,<28 weeks,Q210,1,9276
2011,Non-Hispanic Black,<28 weeks,Q223,1,9276
2011,Non-Hispanic Black,<28 weeks,Q225,1,9276
2011,Non-Hispanic Black,<28 weeks,Q234,1,9276
2011,Non-Hispanic Black,<28 weeks,Q248,2,9276
2011,Non-Hispanic Black,<28 weeks,Q249,9,9276
2011,Non-Hispanic Black,<28 weeks,Q250,5,9276
2011,Non-Hispanic Black,<28 weeks,Q251,1,9276
2011,Non-Hispanic Black,<28 weeks,Q264,1,9276
2011,Non-Hispanic Black,<28 weeks,Q270,1,9276
