year,cause_of_death,composition_effect,rate_effect,gap,composition_lo,composition_hi,rate_lo,rate_hi,gap_lo,gap_hi
2006,Circulatory diseases,0.060500155997456374,0.0911156864616403,0.15161584245909668,0.05022304453047786,0.07110607820223458,0.05141955878945609,0.13064428458217503,0.11129156036408575,0.19662641481381504
2006,Maternal complications,0.610328752249533,-0.05806157639988145,0.5522671758496516,0.5746958752418712,0.6440150799546457,-0.12528392737842578,0.0034575239308837747,0.47238149720468514,0.6268071687239741
2006,Placenta/cord/membranes,0.35845416730436075,-8.488567240093753e-4,0.3576053105803514,0.331882918623557,0.3880697522415811,-0.052708013287945464,0.05069483827110939,0.2951629242757951,0.4212478711634614
2006,Short gestation/LBW,1.8130988501121037,0.3479770154213657,2.161075865533469,1.749147431553838,1.8739122372793735,0.23007081227476006,0.4591126991674645,2.0189713452275098,2.301904265247926
2006,Hypoxia and birth asphyxia,0.05512887025210765,-0.0072667064353307675,0.04786216381677688,0.04490258594481836,0.06599667273268578,-0.03329789861750713,0.01903067409541901,0.019523513376397936,0.07597376720776747
2006,Respiratory distress,0.2955169974628526,-0.028156904434853837,0.26736009302799874,0.2715795135908134,0.32078510454580317,-0.07636564987730923,0.022605699883816877,0.21658015060573585,0.32207189691043575
2006,Hemorrhage,0.2051483788883996,-0.07728231963470589,0.1278660592536937,0.1858772064605014,0.2280347727963028,-0.11720389806956119,-0.035019336158113444,0.0857843535952079,0.17376732626078634
2006,Necrotizing enterocolitis,0.1535191497562568,0.07655158610771473,0.23007073586397153,0.13777497909862635,0.1707916896209127,0.042427970032467406,0.11432608285864307,0.18833060712202845,0.27628754950663176
2006,Congenital malformations,0.5335246844619843,-0.05179523398376232,0.481729450478222,0.5035532334901718,0.5629374753230629,-0.16880469885168994,0.05409034316148765,0.3636732006093869,0.586590990278404
2006,SIDS (R95),0.04657120988000457,0.42938195845930266,0.47595316833930723,0.03541179894271695,0.05716527347331309,0.3515644787829257,0.5163647100176134,0.39662197660811793,0.5639046281848606
2006,Ill-defined/unspecified (R99),0.03876279853733933,0.2125972325378037,0.25136003107514304,0.029910270553915534,0.04796411826578058,0.15732980220724663,0.27106518903753857,0.1943051053725735,0.3117503912768807
2006,Unintentional injuries,0.01101124382728056,0.06280437753659385,0.0738156213638744,0.005816259538791169,0.016210412966859947,0.026853103448245635,0.10295309346891945,0.03753103691322675,0.11469650676714473
2006,Accidental suffocation in bed (W75),0.014345602269899407,0.17803320668059194,0.19237880895049136,0.008318828713956556,0.02045414223575862,0.13169102267117822,0.2226571991724426,0.14399183322247025,0.23773785932384195
2006,Assault (homicide),0.009086168033491108,0.06470871141794526,0.07379487945143637,0.00494132269180193,0.014016002608906883,0.0335831468614837,0.09593069767715372,0.04273464386020822,0.10681779781506005
2007,Infection,0.3802340567026312,0.10001136356656443,0.48024542026919564,0.3520318230192656,0.4086040366581689,0.03725233958079219,0.15941431298908557,0.40683431233431483,0.5522806682966447
2007,Other,1.2741699449788593,0.28032884591698903,1.5544987908958483,1.225904307508369,1.3235376326816324,0.16126100871751378,0.38704169393346943,1.414822646433279,1.6810846770033918
2007,Circulatory diseases,0.06802971622953118,0.08879279105511577,0.15682250728464694,0.05685160027859036,0.07902243806393922,0.04985870323241653,0.1312889196090561,0.1167236726926153,0.20160562012456257
2007,Maternal complications,0.6504024452422946,-0.036202401440048895,0.6142000438022457,0.614944812898302,0.685997647125321,-0.10734908016221628,0.029854087998344173,0.5309961027737348,0.6906961055323777
2007,Placenta/cord/membranes,0.35682951896909415,-0.04523177998818015,0.31159773898091403,0.3297331917807908,0.38331006844830423,-0.09423878934029781,0.008642233406372138,0.2536700746728139,0.37110475382524066
2007,Short gestation/LBW,1.8042708924599486,0.3190829425583514,2.1233538350183,1.7463103684467707,1.8641564556765442,0.20498688280827249,0.43394021199265614,1.9879831786916562,2.259631893401288
2007,Hypoxia and birth asphyxia,0.06628978756623234,-7.171540474831587e-4,0.06557263351874919,0.055053837618189175,0.07767669206857175,-0.029467929989021063,0.02618629752519128,0.03496991961300658,0.09664176406280935
2007,Respiratory distress,0.28670337577472854,-0.015357999595592937,0.2713453761791356,0.2631481108566643,0.31079731198263405,-0.05914060510133468,0.0308894103925622,0.2209121232691656,0.32543292660698037
2007,Hemorrhage,0.18294320798734937,-0.08370765860690142,0.09923554938044794,0.16379895996826307,0.20098784155662405,-0.12101420843414323,-0.04812372436018166,0.06140132687087613,0.13807058298157557
2007,Necrotizing enterocolitis,0.16186104398797996,0.07127186982794197,0.23313291381592194,0.14542296459803164,0.1796446002615414,0.03238486452327988,0.11091422376462047,0.18650227759825927,0.28103015008954196
2007,Congenital malformations,0.5396413853431297,-0.1359496364323058,0.4036917489108239,0.5114167307726573,0.5709888690699574,-0.24797579430169095,-0.01939221754821412,0.2952789892244591,0.5185380231131007
2007,SIDS (R95),0.06231930902050921,0.43632557514673487,0.49864488416724406,0.0508208002186468,0.07438103309100365,0.3489509134220842,0.5127404142873536,0.4094435359663402,0.57556152475168
2007,Ill-defined/unspecified (R99),0.04058458783512063,0.2528574739376798,0.29344206177280047,0.03131221162179032,0.04933013815380913,0.19673551179824264,0.30877291823846476,0.23592537116486303,0.3535110684051575
2007,Unintentional injuries,0.016858468212239786,0.08633109775244495,0.10318956596468473,0.01126836114220384,0.023048251976445427,0.043968542302327294,0.1254180945083717,0.05850343941461952,0.14202249446321683
2007,Accidental suffocation in bed (W75),0.013592163261040168,0.19023307170648843,0.2038252349675286,0.007165287669647063,0.02023146589839061,0.14451264237450404,0.24102374126406853,0.1553936042406703,0.25652957355334843
2007,Assault (homicide),0.005394019528220621,0.08422280727705132,0.08961682680527194,0.0014345600627826026,0.00909497891137529,0.052718507758180905,0.118671665471103,0.05881410225167484,0.12365885222805564
2008,Infection,0.331387690157267,0.05958644454328157,0.39097413470054854,0.3053309341591154,0.35367165095230507,6.130823378711707e-4,0.11929071367608804,0.322657273492064,0.45894654046097016
2008,Other,1.1959090940412682,0.3074719444608102,1.5033810385020785,1.1496298779352359,1.2499369272725502,0.18817749200992703,0.4243905114781263,1.378343871040562,1.6427323871302408
2008,Circulatory diseases,0.061160977285389065,0.09090436114718427,0.15206533843257333,0.05114491187225481,0.07141339419114054,0.052481752239102106,0.1267216838444754,0.11094960596015443,0.19045004097340007
2008,Maternal complications,0.619054625297124,-0.09029743178243899,0.528757193514685,0.5856411587917666,0.6543770543799263,-0.15465474425981088,-0.024269441638187693,0.45505767304771905,0.6046874186827136
2008,Placenta/cord/membranes,0.33739561142736557,-0.07110266433681961,0.26629294709054596,0.31053786520938004,0.36238046208382346,-0.12407075732297441,-0.018998478021356503,0.20969941213592863,0.3240514365101145
2008,Short gestation/LBW,1.6965441209055072,0.2983940475932036,1.9949381684987109,1.6412100801682783,1.7544231697895916,0.17798664153667837,0.40239986256188287,1.8540522099119685,2.1181329433356875
2008,Hypoxia and birth asphyxia,0.06784355767798923,2.2855592959789006e-4,0.06807211360758712,0.057444653937568285,0.07943512250008848,-0.027336958655566138,0.0284924700953921,0.036206124571218974,0.10115296269940302
2008,Respiratory distress,0.21929397439417658,-0.004251166099911673,0.21504280829426492,0.1992762056853525,0.23988344004011208,-0.04543988342117343,0.03836646773932986,0.16873757823700863,0.26264559961569495
2008,Hemorrhage,0.17262217531387913,-0.026552465790317264,0.14606970952356188,0.15427976982536165,0.19190423890562014,-0.06286934717519897,0.011094475018447632,0.10461730024466993,0.18986484881444363
2008,Necrotizing enterocolitis,0.16461186500284652,0.06566081913790556,0.23027268414075208,0.1473779689487607,0.18131595285664875,0.025901051617585543,0.10322278415099559,0.18397075468751853,0.274797860833588
2008,Congenital malformations,0.4736256012456043,-0.17723931920896405,0.2963862820366403,0.44692460532429484,0.5016350870862463,-0.2843799552102848,-0.06754260790145113,0.18821220981379766,0.40562900856946227
2008,SIDS (R95),0.06506001128396277,0.45457141078327196,0.5196314220672347,0.05413318708987667,0.07699834862701864,0.37121161211681863,0.5375946837229483,0.4331152550014846,0.6047603137257339
2008,Ill-defined/unspecified (R99),0.04625505837107412,0.29038564919810683,0.33664070756918096,0.037597482075803115,0.05659865432617366,0.22947595920784708,0.34788929818140185,0.27519765851868255,0.3976443736760362
2008,Unintentional injuries,0.011791308194261333,0.062439451480397944,0.07423075967465928,0.0069293747054333795,0.01711807437097348,0.022087509845159656,0.101878694802514,0.034144656902258305,0.11346762196628257
2008,Accidental suffocation in bed (W75),0.011335157199236256,0.16465827677055658,0.17599343396979283,0.005059498258166893,0.017399131458915838,0.11620815106936432,0.21494537521822066,0.12678631131822893,0.22546635285811292
2008,Assault (homicide),0.004944907177192039,0.08904359498437431,0.09398850216156635,8.525253444428556e-4,0.010034624249447475,0.05529629571759421,0.12251628389621999,0.060787278635843114,0.12747377893755502
2009,Infection,0.4180748283527948,0.19328284036896334,0.6113576687217581,0.3895619636928632,0.4458978483105556,0.1279863146044916,0.2627458249510523,0.533207990629608,0.6913573249173002
2009,Other,1.0498565195460885,0.22244628237624475,1.2723028019223332,1.005314531333044,1.0938718314911278,0.10209672285213812,0.3322117358457096,1.145676996717675,1.3936130381471685
2009,Circulatory diseases,0.07109952725365476,0.06587329931181593,0.1369728265654707,0.060164197646212746,0.08332395746693828,0.02823636938382523,0.10643591314154854,0.09629242519005055,0.18294199131417135
2009,Maternal complications,0.5909433190098572,-0.07842454053274091,0.5125187784771162,0.5584875313292387,0.6270087481401126,-0.14347082953767673,-0.010193936366011803,0.43899726668730743,0.5860646027278156
2009,Placenta/cord/membranes,0.33165238337401515,-0.08044897260869055,0.2512034107653246,0.306673902919455,0.3566734720969103,-0.13599536656680122,-0.029794027194769573,0.19022875352749294,0.3075766939437002
2009,Short gestation/LBW,1.7022473367790851,0.30371050685875783,2.005957843637843,1.6450893403124898,1.7607697465349317,0.19317963849025863,0.41232063941305896,1.87763113168575,2.1427691709827927
2009,Hypoxia and birth asphyxia,0.06393614418996352,-0.005203434025373645,0.05873271016458987,0.05289778370563796,0.07502445598925644,-0.033209256200623774,0.02244227859840292,0.026759476095309296,0.09102515168228968
2009,Respiratory distress,0.21110572220766968,-0.0014419522909322417,0.20966376991673744,0.1908408561487595,0.23254181873516633,-0.03991010277903191,0.03842637862649137,0.1626592372373202,0.2559620144690347
2009,Hemorrhage,0.1671626699784972,-0.06703500956836304,0.10012766041013417,0.1491803738664633,0.18440200728563552,-0.10524216246662599,-0.03583245170109258,0.05775359572653621,0.1383283702482761
2009,Necrotizing enterocolitis,0.14919847543607911,0.02518492352605543,0.17438339896213453,0.1332490980272936,0.1666200245035206,-0.011290962179185871,0.06042816669003004,0.1320778686355314,0.21568380168657048
2009,Congenital malformations,0.5108914457488207,-0.1311105560200438,0.37978088972877694,0.48168444302379104,0.5390759737355629,-0.23852558279326397,-0.02125984379149334,0.26763045966192806,0.4955594181936375
2009,SIDS (R95),0.05958374539886335,0.3980685443190899,0.45765228971795324,0.048240028078140304,0.07059269678463267,0.317702987201865,0.4821561940298577,0.3765663144763971,0.5456626729476537
2009,Ill-defined/unspecified (R99),0.04169897747778771,0.2792827775963759,0.3209817550741636,0.03128370208726438,0.05097275674940674,0.2206116816510013,0.33960044891451036,0.2594576030880701,0.38513614579539723
2009,Unintentional injuries,0.012027640516669491,0.07391161735900355,0.08593925787567304,0.007078872194773714,0.01768360283592172,0.03764472323756365,0.11209098237282943,0.046830240695358905,0.12481520747902275
2009,Accidental suffocation in bed (W75),0.011603878449220735,0.18553494086727523,0.19713881931649596,0.00537790275745499,0.01780718544959351,0.13918116048019835,0.2372711135789555,0.1503131197379409,0.2485489530213134
2009,Assault (homicide),0.0030889120561962795,0.10927440683914323,0.11236331889533951,-6.630675584514894e-4,0.007137692116240998,0.07384592877551507,0.1411658332805829,0.07704285975704867,0.14446443495018474
2010,Infection,0.3748967321124749,0.12943527619681322,0.5043320083092881,0.3467734484491698,0.39894446869740097,0.06622507412760202,0.1954760494754158,0.43346585392594944,0.5791552290374279
2010,Other,0.9495379490764625,0.1199715835752832,1.0695095326517456,0.905016105163891,0.9927919864202432,0.005115214221295539,0.22637628554019423,0.9414777199997522,1.1845472149048912
2010,Circulatory diseases,0.07301162301623454,0.038601381579717514,0.11161300459595205,0.06183882741872234,0.08471163393681555,2.6234854381594093e-4,0.07551335176489529,0.07205345992760465,0.15237529201509042
